fips_code,name,state,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,pop_2015,pop_2016,pop_2017,pop_2018,pop_2019
12009,Brevard County,FL,543965,544359,546966,550255,555548,565746,576874,587769,595203,601942
12011,Broward County,FL,1752803,1786980,1814253,1836600,1860933,1885040,1912583,1934516,1946107,1952778
12013,Calhoun County,FL,118408,117744,117190,116471,115917,115469,114973,114710,114331,113605
12015,Charlotte County,FL,159875,159869,162744,164671,168041,172382,177671,181522,184849,188910
12017,Citrus County,FL,141173,139764,139180,138829,138828,140287,142804,145415,147682,149657
12019,Clay County,FL,13898,13687,13434,13404,13441,13415,13393,13350,13294,13235
12021,Collier County,FL,322581,327629,332233,338987,347211,356041,365445,372678,378201,384902
12023,Columbia County,FL,24723,24709,24413,24284,24049,24115,24026,23695,23586,23457
12027,DeSoto County,FL,34934,34845,35005,34905,35338,35648,36255,37241,37368,38001
12029,Dixie County,FL,16400,16406,16153,16084,16041,16353,16465,16615,16685,16826
12031,Duval County,FL,865628,872355,880108,885943,896668,910578,926010,937933,948652,957755
12033,Escambia County,FL,38345,38204,38023,37765,37735,37661,37475,36993,36524,36633
12035,Flagler County,FL,96066,97462,98434,99798,101889,104436,107406,109999,112085,115081
12037,Franklin County,FL,31746,31776,31690,31553,31559,31515,31611,31542,31298,31362
12039,Gadsden County,FL,47794,47373,46574,46087,46114,46060,46086,45993,45927,45660
12041,Gilchrist County,FL,17000,16994,16897,16957,16991,17378,17622,17900,18284,18582
12043,Glades County,FL,12869,12837,12669,12670,12943,13099,13406,13580,13686,13811
12045,Gulf County,FL,15825,15764,15770,15884,16002,15929,16062,16105,16146,13639
12047,Hamilton County,FL,14683,14595,14721,14342,14071,14272,14303,14364,14262,14428
12049,Hardee County,FL,27730,27684,27439,27311,27266,27177,27219,27154,27168,26937
12051,Hendry County,FL,39009,38972,37870,37809,38474,39248,40037,41018,41336,42022
12053,Hernando County,FL,172969,172847,172718,173639,175298,177900,182459,186704,190582,193920
12055,Highlands County,FL,98635,98477,98222,98077,98584,100137,102041,103852,104933,106221
12057,Hillsborough County,FL,1233498,1255503,1279639,1304131,1332298,1364073,1396693,1426736,1451919,1471968
12059,Holmes County,FL,19843,19838,19697,19594,19564,19273,19398,19427,19443,19617
12061,Indian River County,FL,138270,139103,140473,141895,144445,147434,151159,154241,157187,159923
12063,Jackson County,FL,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626
12065,Jefferson County,FL,658215,658109,658061,659265,659972,660455,660343,659599,659429,658573
12067,Lafayette County,FL,7647,7536,7450,7284,7158,7010,6888,6797,6679,6624
12069,Lake County,FL,64735,64251,63954,63796,64044,64260,63903,64111,64317,64386
12071,Lee County,FL,140794,144130,148567,151809,154511,156954,159168,161440,163656,164542
12073,Leon County,FL,275971,278371,283620,281887,283770,285904,286744,290965,291657,293582
12075,Levy County,FL,40720,40151,39823,39433,39296,39601,39837,40276,40798,41503
12077,Liberty County,FL,8349,8264,8301,8357,8418,8409,8300,8236,8427,8354
12079,Madison County,FL,336095,339565,342730,346625,349796,352977,356729,361762,367004,372909
12081,Manatee County,FL,323424,327549,333844,341855,350865,362548,375373,385506,394387,403253
12083,Marion County,FL,30816,30652,30484,30224,30199,30119,29960,29792,29750,29709
12085,Martin County,FL,146909,147871,148981,151126,153119,155559,158325,159701,160742,161000
12086,Miami-Dade County,FL,2506972,2544531,2576554,2609692,2634269,2659839,2692213,2713295,2714854,2716940
12087,Monroe County,FL,23005,22796,22581,22170,21926,21717,21548,21290,21062,20733
12089,Nassau County,FL,73513,74148,74519,75384,76250,77951,80055,82925,85936,88625
12091,Okaloosa County,FL,180715,183102,189762,192688,194615,197748,200071,203478,206934,210738
12093,Okeechobee County,FL,40025,39869,39710,39482,39569,39854,40769,41275,41654,42168
12095,Orange County,FL,3015171,3049271,3078068,3104950,3126537,3149280,3164986,3174289,3175973,3175692
12097,Osceola County,FL,269837,278636,288876,299238,311046,323736,338209,353623,368456,375751
12099,Palm Beach County,FL,1323619,1336760,1354936,1376462,1398656,1424256,1450890,1470344,1482876,1496770
12101,Pasco County,FL,465487,466464,469637,474352,483399,494895,509937,525141,539090,553947
12103,Pinellas County,FL,916412,918455,921642,928414,936400,947060,959874,968341,973058,974996
12105,Polk County,FL,20667,20558,20420,20342,20249,20194,20145,20147,20019,19964
12107,Putnam County,FL,74220,73652,72927,72370,71971,71939,72373,73384,74043,74521
12109,St. Johns County,FL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12111,St. Lucie County,FL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12113,Santa Rosa County,FL,152908,155738,158190,160392,162668,166226,169894,174049,179295,184313
12115,Sarasota County,FL,379930,382226,386437,389941,396363,404761,412968,419680,426329,433742
12117,Seminole County,FL,423051,426334,430537,435503,441399,448318,455945,462801,468122,471826
12119,Sumter County,FL,13730,13490,13440,13394,13270,13206,12967,12749,12634,12427
12121,Suwannee County,FL,42328,43368,43534,43588,43786,43677,43834,44124,44179,44417
12123,Taylor County,FL,22595,22662,22758,22873,22584,22355,22099,21781,21545,21569
12125,Union County,FL,41573,41402,40861,40604,40136,40086,39879,39460,39139,38682
12127,Volusia County,FL,494440,494464,496535,500438,506715,516730,528453,537868,546101,553284
12129,Wakulla County,FL,30825,30973,30859,31004,31416,31523,31882,32050,32413,33739
12131,Walton County,FL,55217,55602,57190,59193,61186,63066,65421,68021,70732,74071
12133,Washington County,FL,17626,17355,17146,16897,16868,16832,16621,16522,16402,16326
13001,Appling County,GA,18334,18459,18385,18370,18472,18423,18428,18438,18526,18386
13003,Atkinson County,GA,8364,8360,8255,8264,8215,8340,8244,8182,8262,8165
13005,Bacon County,GA,11062,11145,11150,11173,11178,11231,11275,11205,11132,11164
13007,Baker County,GA,27066,27049,27053,27009,27122,27355,27884,28254,28353,29210
13009,Baldwin County,GA,183112,186558,190145,194885,199183,202939,207601,212521,217855,223234
13011,Banks County,GA,18410,18249,18131,18221,18226,18381,18325,18628,18972,19234
13013,Barrow County,GA,69676,69844,70135,71239,72849,74979,77000,78899,80834,83240
13015,Bartow County,GA,100050,100116,100240,100917,101233,102043,103338,105098,106378,107738
13017,Ben Hill County,GA,17645,17591,17601,17450,17449,17357,17251,17037,16822,16700
13019,Berrien County,GA,19361,19378,19160,19059,18813,18991,18996,19108,19266,19397
13021,Bibb County,GA,22870,22745,22667,22521,22553,22566,22586,22550,22367,22394
13023,Bleckley County,GA,13036,13082,12890,12744,12713,12714,12864,12764,12821,12873
13025,Brantley County,GA,18479,18561,18532,18257,18366,18437,18415,18832,18985,19109
13027,Brooks County,GA,16246,15982,15617,15649,15526,15670,15725,15617,15479,15457
13029,Bryan County,GA,30377,31267,32251,33034,33664,34792,35839,36999,38059,39627
13031,Bulloch County,GA,70559,72637,73102,71816,72651,73116,74642,75991,77242,79608
13033,Burke County,GA,23336,23506,23048,22824,22621,22632,22601,22545,22439,22383
13035,Butts County,GA,23786,23609,23438,23218,23341,23520,23736,24067,24192,24936
13037,Calhoun County,GA,118408,117744,117190,116471,115917,115469,114973,114710,114331,113605
13039,Camden County,GA,50661,50303,51351,51404,51909,52439,52394,53005,53651,54666
13043,Candler County,GA,11025,11209,11102,10960,10865,10873,10849,10706,10827,10803
13045,Carroll County,GA,27553,27466,27623,27791,27734,27755,27728,27865,28097,28380
13047,Catoosa County,GA,64069,64753,64864,65221,65467,65778,66265,66495,67380,67580
13049,Charlton County,GA,12853,13455,13348,13107,13051,13239,12842,12810,12919,13392
13051,Chatham County,GA,265799,271623,276164,277650,282201,285959,288615,289309,289166,289430
13053,Chattahoochee County,GA,11182,11257,12265,12245,11696,11042,10047,10205,10600,10907
13055,Chattooga County,GA,25959,25685,25627,25049,24861,24905,24836,24746,24782,24789
13057,Cherokee County,GA,25963,25989,25958,26017,25895,25732,25768,25805,26014,26196
13059,Clarke County,GA,25766,25587,25155,25123,24864,24698,24340,24063,23918,23622
13061,Clay County,GA,13898,13687,13434,13404,13441,13415,13393,13350,13294,13235
13063,Clayton County,GA,259877,262031,265294,264015,266629,272720,279333,284184,289197,292256
13065,Clinch County,GA,6764,6718,6690,6758,6781,6826,6742,6643,6603,6618
13067,Cobb County,GA,689495,696507,706322,716017,727543,739052,748178,752649,756070,760141
13069,Coffee County,GA,50208,50444,51141,50681,50657,50963,51202,51853,51950,52342
13071,Colquitt County,GA,45634,45772,46013,46126,45864,45466,45429,45480,45455,45600
13073,Columbia County,GA,24723,24709,24413,24284,24049,24115,24026,23695,23586,23457
13075,Cook County,GA,17185,17033,16904,17051,17297,17070,17162,17213,17171,17270
13077,Coweta County,GA,127937,129374,130593,132944,135140,138145,140497,143153,145998,148509
13079,Crawford County,GA,61956,61796,61911,61667,61807,61904,62263,62894,63379,63257
13081,Crisp County,GA,23433,23753,23589,23298,23061,22959,22905,22710,22617,22372
13083,Dade County,GA,16630,16600,16518,16453,16289,16162,16224,16254,16227,16116
13085,Dawson County,GA,22328,22340,22513,22732,23022,23369,23668,24406,25127,26108
13087,Decatur County,GA,27817,27651,27442,27391,27167,27049,26679,26706,26573,26404
13089,DeKalb County,GA,71163,71365,70944,70912,70993,71087,71104,71437,71407,71513
13091,Dodge County,GA,21761,21614,21517,21429,21173,21142,20854,20749,20793,20605
13093,Dooly County,GA,14854,14612,14415,14372,14246,14034,13853,13691,13709,13390
13095,Dougherty County,GA,94513,95063,94694,93411,92742,91513,90389,89457,89200,87956
13097,Douglas County,GA,286977,292548,298708,306234,314545,322025,328219,335816,342989,351154
13099,Early County,GA,10983,10790,10640,10540,10450,10462,10306,10317,10286,10190
13101,Echols County,GA,4015,4064,3967,3993,4032,4030,3956,3914,4000,4006
13103,Effingham County,GA,52464,52692,53330,54419,55410,57076,58699,60086,62228,64296
13105,Elbert County,GA,23142,23178,23274,23541,24031,24630,25157,25765,26303,26729
13107,Emanuel County,GA,22607,22492,22732,22631,22482,22471,22406,22533,22607,22646
13109,Evans County,GA,11021,10980,10678,10794,10811,10690,10648,10741,10702,10654
13111,Fannin County,GA,23685,23648,23615,23831,23863,24442,25032,25332,25981,26188
13113,Fayette County,GA,17229,17052,16945,16824,16772,16696,16563,16466,16445,16302
13115,Floyd County,GA,96431,96161,95940,95880,95868,96186,96698,97500,97964,98498
13117,Forsyth County,GA,176723,181794,186793,193801,202598,211250,220481,228940,236993,244252
13119,Franklin County,GA,31746,31776,31690,31553,31559,31515,31611,31542,31298,31362
13121,Fulton County,GA,12215,12240,12169,12170,12081,12138,12099,12131,12308,12477
13123,Gilmer County,GA,28339,28325,28288,28717,28994,29514,29911,30443,30835,31369
13125,Glascock County,GA,3079,3103,3107,3060,3008,3020,2978,3032,2977,2971
13127,Glynn County,GA,79744,80111,80866,81497,82177,83311,84099,84675,84975,85292
13129,Gordon County,GA,55257,55520,55687,55761,55836,56324,56933,57164,57628,57963
13131,Grady County,GA,25021,25097,25270,25101,25215,25089,24869,24773,24774,24633
13133,Greene County,GA,8991,8903,8848,8748,8584,8508,8482,8310,8209,8111
13135,Gwinnett County,GA,808007,822415,836844,853459,870986,888494,904962,918186,927337,936250
13137,Habersham County,GA,43061,43043,43377,43154,43564,43792,44104,44535,45373,45328
13139,Hall County,GA,180033,182269,184102,186431,189142,192245,196159,198953,201538,204441
13141,Hancock County,GA,9433,9395,9079,8952,8571,8578,8633,8539,8368,8457
13143,Haralson County,GA,28758,28465,28310,28335,28487,28702,28830,29248,29561,29792
13145,Harris County,GA,32149,32307,32570,32532,32737,33155,33633,33943,34560,35236
13147,Hart County,GA,25240,25417,25513,25456,25362,25410,25471,25710,26071,26205
13149,Heard County,GA,11841,11731,11652,11564,11623,11556,11579,11751,11871,11923
13151,Henry County,GA,17296,17377,17153,17129,17079,17101,17072,17115,17173,17205
13153,Houston County,GA,101798,102488,103371,103643,104158,104260,104218,104378,104770,105882
13155,Irwin County,GA,9577,9676,9597,9345,9078,9135,9302,9352,9396,9416
13157,Jackson County,GA,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626
13159,Jasper County,GA,13889,13832,13640,13597,13531,13683,13767,13882,14029,14219
13161,Jeff Davis County,GA,15111,15158,15192,15042,14927,15013,14965,15039,15048,15115
13163,Jefferson County,GA,658215,658109,658061,659265,659972,660455,660343,659599,659429,658573
13165,Jenkins County,GA,8320,8125,9108,9194,9034,8899,8812,8813,8765,8676
13167,Johnson County,GA,25556,25675,25914,25932,25969,26094,26127,26401,26659,26578
13169,Jones County,GA,28646,28740,28624,28576,28652,28441,28574,28466,28680,28735
13171,Lamar County,GA,14496,14291,14248,14212,14067,13927,13928,13882,13882,13805
13173,Lanier County,GA,10104,10482,10466,10412,10369,10269,10430,10425,10355,10423
13175,Laurens County,GA,48384,47891,47842,47733,47569,47486,47279,47376,47336,47546
13177,Lee County,GA,140794,144130,148567,151809,154511,156954,159168,161440,163656,164542
13179,Liberty County,GA,8349,8264,8301,8357,8418,8409,8300,8236,8427,8354
13181,Lincoln County,GA,14089,14339,14180,14063,14025,13866,13728,13475,13184,13024
13183,Long County,GA,14574,15088,15994,16484,17029,17658,18372,18780,19091,19559
13185,Lowndes County,GA,11289,11140,10851,10661,10494,10350,10248,10097,9974,9726
13187,Lumpkin County,GA,30282,30457,30686,30873,31120,31285,31415,32801,32899,33610
13189,McDuffie County,GA,21803,21614,21630,21499,21524,21462,21456,21511,21532,21312
13191,McIntosh County,GA,14311,14223,13883,14027,14064,14031,14057,14080,14322,14378
13193,Macon County,GA,21505,21284,20608,20021,19641,19296,19060,18793,18321,18068
13195,Madison County,GA,336095,339565,342730,346625,349796,352977,356729,361762,367004,372909
13197,Marion County,GA,30816,30652,30484,30224,30199,30119,29960,29792,29750,29709
13199,Meriwether County,GA,21818,21598,21335,21217,21208,21173,21074,21021,21094,21167
13201,Miller County,GA,43562,43762,43663,43402,43458,43792,43713,43736,43362,43257
13205,Mitchell County,GA,23502,23400,23086,22992,22715,22449,22455,22317,22135,21863
13207,Monroe County,GA,23005,22796,22581,22170,21926,21717,21548,21290,21062,20733
13209,Montgomery County,GA,229505,229189,228874,228190,227551,227279,227170,227265,226504,226486
13211,Morgan County,GA,119608,120024,120102,119571,119444,119257,119006,118918,119203,119679
13213,Murray County,GA,39533,39365,39311,39178,39215,39430,39347,39803,39943,40096
13215,Muscogee County,GA,191101,195271,198965,203225,200563,198702,196219,193836,194169,195769
13217,Newton County,GA,8304,8251,8052,8042,7867,7846,7848,7815,7800,7753
13219,Oconee County,GA,32925,33264,33514,34077,35072,35853,36929,38122,39478,40280
13221,Oglethorpe County,GA,14899,14708,14509,14423,14541,14732,14712,14874,15080,15259
13223,Paulding County,GA,142837,143606,144738,146753,148532,151649,155246,159509,164053,168667
13225,Peach County,GA,27857,27786,27765,27162,27142,26970,26885,26961,27363,27546
13227,Pickens County,GA,19749,19354,19309,19300,20272,20776,20325,20204,19980,19930
13229,Pierce County,GA,18815,18774,18905,19017,19010,19094,19104,19197,19388,19465
13231,Pike County,GA,32970,33025,33215,33715,33199,33496,33464,33349,33242,33114
13233,Polk County,GA,20667,20558,20420,20342,20249,20194,20145,20147,20019,19964
13235,Pulaski County,GA,383538,386990,389225,391512,392952,393576,394151,393280,391918,391911
13237,Putnam County,GA,74220,73652,72927,72370,71971,71939,72373,73384,74043,74521
13239,Quitman County,GA,2512,2453,2406,2367,2285,2275,2320,2333,2260,2299
13241,Rabun County,GA,16277,16257,16304,16184,16158,16223,16465,16545,16857,17137
13243,Randolph County,GA,22937,22745,22533,22547,22353,22594,22504,22687,22727,22722
13245,Richmond County,GA,201115,200568,201742,201335,201287,201451,201949,201673,201667,202518
13247,Rockdale County,GA,85354,85409,85427,86480,87164,88354,88987,89843,90505,90896
13249,Schley County,GA,5020,5044,5024,5095,5189,5209,5173,5235,5230,5257
13251,Screven County,GA,14501,14405,14168,14145,14002,14059,14003,13956,13960,13966
13253,Seminole County,GA,423051,426334,430537,435503,441399,448318,455945,462801,468122,471826
13255,Spalding County,GA,64096,64044,63691,63508,63692,63818,64546,65358,66107,66703
13257,Stephens County,GA,26117,25750,25703,25551,25406,25446,25637,25736,26007,25925
13259,Stewart County,GA,6102,6067,6109,5559,5887,5973,6122,6314,6435,6621
13261,Sumter County,GA,13730,13490,13440,13394,13270,13206,12967,12749,12634,12427
13263,Talbot County,GA,6880,6850,6640,6554,6534,6498,6366,6256,6290,6195
13265,Taliaferro County,GA,1703,1705,1674,1690,1693,1642,1611,1613,1612,1537
13267,Tattnall County,GA,25475,25436,25463,25635,25321,25387,25342,25409,25485,25286
13269,Taylor County,GA,22595,22662,22758,22873,22584,22355,22099,21781,21545,21569
13271,Telfair County,GA,16518,16243,16367,16633,16454,16451,15962,15929,15974,15860
